quantile,real_quantile,estimated_quantile,rank,real_rank,estimated_rank
0.698,5917,6132,5917,22963,11808
0.699,5930,6132,5930,22996,11808
0.7,5944,6132,5944,23029,11808
0.701,5959,6132,5959,23063,11808
0.702,5971,6132,5971,23096,11808
0.703,5982,6132,5982,23127,11808
0.704,5998,6132,5998,23160,11808
0.705,6017,6132,6017,23194,11808
0.706,6028,6132,6028,23229,11808
0.707,6042,6132,6042,23260,11808
0.708,6056,6132,6056,23293,11808
0.709,6068,6132,6068,23325,11808
0.71,6079,6589,6079,23360,11808
0.711,6092,6589,6092,23393,11808
0.712,6103,6589,6103,23423,11808
0.713,6118,6589,6118,23456,11808
0.714,6134,6589,6134,23490,12320
0.715,6148,6589,6148,23522,12320
0.716,6161,6589,6161,23555,12320
0.717,6180,6589,6180,23588,12320
0.718,6194,6589,6194,23621,12320
0.719,6207,6589,6207,23660,12320
0.72,6220,6589,6220,23690,12320
0.721,6235,6589,6235,23720,12320
0.722,6256,6589,6256,23753,12320
0.723,6274,6589,6274,23787,12320
0.724,6290,6589,6290,23818,12320
0.725,6308,6589,6308,23854,12320
0.726,6327,6589,6327,23884,12320
0.727,6345,6589,6345,23919,12320
0.728,6364,6589,6364,23950,12320
0.729,6378,6589,6378,23984,12320
0.73,6391,6589,6391,24016,12326
0.731,6405,6589,6405,24048,12326
0.732,6425,6589,6425,24085,12326
0.733,6441,6589,6441,24118,12326
